"job_count",title,"company_name",location,"source_url",schedule
1,"Product Manager","FPT Smart Cloud (FCI)","- Hồ Chí Minh: Pjico Tower, 186 Điện Biên Phủ, Phường Xuân Hòa (Quận 3 cũ)","https://www.topcv.vn/viec-lam/product-manager/2122001.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Business Development Executive (ITO)","CÔNG TY CỔ PHẦN AHT TECH","- Hà Nội: Tầng 8, Tòa nhà MITEC, Lô E2, KĐTM Cầu Giấy, Phường Cầu Giấy, Phường Yên Hòa (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/business-development-executive-ito/2125681.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
8 tiếng/ngày từ thứ 2 - thứ 6, checkin linh hoạt từ 8h-8h30 sáng"
1,"Account Manager","Công ty TNHH Globaldev Việt Nam","- Hà Nội: Tòa C+ office, 28 Thành Thái, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/account-manager/2123274.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)"
1,"Trưởng Nhóm Lập Trình Lập Trình Ứng Dụng","CÔNG TY CỔ PHẦN CHỨNG KHOÁN OCBS","- Hồ Chí Minh: 15 Trần Bạch Đằng, Phường An Khánh (Thành phố Thủ Đức cũ)","https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-lap-trinh-ung-dung/1896165.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Test Data","Alphaway Technology","- Hà Nội: Phường Yên Hòa (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/test-data/2116291.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:30)"
1,"Test Data","Alphaway Technology","- Hà Nội: Phường Cửa Nam (quận Hoàn Kiếm cũ)","https://www.topcv.vn/viec-lam/test-data/2116291.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:30)"
1,"Test Data","Alphaway Technology","- Hà Nội: Phường Hai Bà Trưng (quận Hai Bà Trưng cũ)","https://www.topcv.vn/viec-lam/test-data/2116291.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:30)"
1,"Test Data","Alphaway Technology","- Hà Nội: Phường Láng (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/test-data/2116291.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:30)"
1,"Senior .NET Developer","Công ty TNHH Yopaz","- Hà Nội: Số 1 Thái Hà, Phường Đống Đa (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/senior-net-developer/2140569.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
linh hoạt giờ check-in từ 8:00 - 9:00"
1,"Nhân Viên Thiết Kế Và Edit Video","Hộ kinh doanh Phương Kòi Makeup","- Hà Nội: 130 Trung Phụng, Phường Văn Miếu - Quốc Tử Giám (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-va-edit-video/1946671.html","Thứ 2 - Thứ 6 (từ 09:00 đến 17:00)
Có thể lựa chọn Fulltime hoặc Part-time"
1,"Intermediate Embedded Firmware Engineer","Công ty TNHH INTINS","- Hà Nội: Tầng 16, tòa nhà HL Tower, số 6, ngõ 82. phố Duy Tân Thành phố Hà Nội, Việt Nam, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/intermediate-embedded-firmware-engineer/2137338.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Chuyên Viên System Admin","CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ THIÊN QUANG","- Hà Nội: Liền kề 38, KĐT Hateco Apollo Xuân Phương, Phường Xuân Phương, Thành phố Hà Nội, Việt Nam, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-system-admin/2126918.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Tester/QC  Lead Mảng AI","Công ty TNHH Fetek Việt Nam","- Hà Nội: số 3 ngõ 98 Vũ Trọng Phụng, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/tester-qc-lead-mang-ai/2144505.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Hoặc theo quy định làm việc của bên đối tác"
1,"Trưởng Nhóm Data Engineer","CÔNG TY CỔ PHẦN CMC OPENAI","- Hà Nội: Tòa nhà CMC – số 11 Duy Tân, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/truong-nhom-data-engineer/2129811.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
Từ 8h30 – 18h (Thứ 2- Thứ 6, nghỉ trưa từ 12h – 13h30)"
1,"IT Operations Officer","CÔNG TY CỔ PHẦN DỊCH VỤ CÀ PHÊ CAO NGUYÊN - HIGHLAND COFFEE SERVICE JSC","- Hồ Chí Minh: Phường Bình Tây (Quận 6 cũ)","https://www.topcv.vn/viec-lam/it-operations-officer/2146068.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)"
1,"IT Operations Officer","CÔNG TY CỔ PHẦN DỊCH VỤ CÀ PHÊ CAO NGUYÊN - HIGHLAND COFFEE SERVICE JSC","- Hồ Chí Minh: Phường Bình Tiên (Quận 6 cũ)","https://www.topcv.vn/viec-lam/it-operations-officer/2146068.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)"
1,"IT Operations Officer","CÔNG TY CỔ PHẦN DỊCH VỤ CÀ PHÊ CAO NGUYÊN - HIGHLAND COFFEE SERVICE JSC","- Hồ Chí Minh: Phường Bình Phú (Quận 6 cũ)","https://www.topcv.vn/viec-lam/it-operations-officer/2146068.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)"
